sampleID.x,points,individualID,uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,measuredBy,recordedBy,dataQF,api.utmZone,geoEasting,geoNorthing,adjCoordinateUncertainty,adjDecimalLatitude,adjDecimalLongitude,api.elevation,adjElevationUncertainty,collectDate,nitrogenPercent,carbonPercent,CNratio,extractChlAConc,extractChlBConc,extractCarotConc,dryMass,plantStatus,ligninPercent,cellulosePercent,leafArea,leafMassPerArea,dryMassFraction,plotType,subtype,plotLatitude,plotLongitude,datum,utmZone,plotEasting,plotNorthing,horzUncert,crdSource,elevation,vertUncert,nlcdClass,appMods,geometry,shpEasting,shpNorthing,longitude,latitude,H,DTM,ope,ect
CFC.SERC003.LITU-1.20160726,SERC_003.basePlot.vst.31,NEON.PLA.D02.SERC.13196,6453f649-70b0-4d5d-8456-2a3e3d2bb1c1,SERC_003.basePlot.vst,7/26/16,vst_SERC_2016,D02,SERC,SERC_003,NaN,NaN,31,4.3,181.1,NA,NA,NA,NEON.DOC.000987vE,LITU,Liriodendron tulipifera L.,species,gchapman@neoninc.org,alandes@field-ops.org,NA,18N,4306784.111,366122.0123,0.76,38.899784,-76.543866,6.01,1.16,2016-07-26T16:01:00Z,2.1,46.6,22.1,3.57168,2.31693,0.513543841,1.1749,Live,12.21803719,15.3778744,18980.2,61.90135,0.308041215,distributed,basePlot,38.899784,-76.543866,WGS84,18N,366122.105,4306788.421,0.16,GeoXH 6000,6.01,0.16,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-76.543866, 38.899784)",366122.0225,4306784.122,-76.543866,38.89974536,36.77000046,24.24187481,4.740124971,223.9727497
CFC.SERC005.FAGR-1.20160725,SERC_005.basePlot.vst.49,NEON.PLA.D02.SERC.12864,794758ed-2a25-4099-aeba-d591f3d9bad6,SERC_005.basePlot.vst,5/4/16,vst_SERC_2016,D02,SERC,SERC_005,41,NaN,49,12.6,120.6,NA,NA,NA,NEON.DOC.000987vC,FAGR,Fagus grandifolia Ehrh.,species,RCUMBERLAND@FIELD-OPS.ORG,NA,NA,18N,4306072.721,365787.8043,0.77,38.893342,-76.547706,12.1,1.19,2016-07-25T22:15:00Z,1.7,44.8,25.7,4.92724,0.76949,1.684176147,1.3422,Live,16.18252934,21.37692148,20093.78,66.79679,0.351877097,distributed,basePlot,38.893342,-76.547706,WGS84,18N,365776.973,4306079.114,0.17,GeoXH 6000,12.1,0.19,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-76.547706, 38.893342)",365787.8183,4306072.7,-76.54757957,38.8932857,34.91999817,43.68437481,5.596937418,293.3518744
CFC.SERC005.FAGR-2.20160725,SERC_005.basePlot.vst.31,NEON.PLA.D02.SERC.13198,9fffbbc4-919e-43c1-96ba-c2c197cf3192,SERC_005.basePlot.vst,7/25/16,vst_SERC_2016,D02,SERC,SERC_005,NaN,NaN,31,3.5,132.2,NA,NA,NA,NEON.DOC.000987vE,FAGR,Fagus grandifolia Ehrh.,species,gchapman@neoninc.org,alandes@field-ops.org,NA,18N,4306056.282,365777.4689,0.78,38.893157,-76.547726,7.12,1.26,2016-07-25T23:40:00Z,2,46.7,23.1,3.37956,1.41231,0.955906152,1.4062,Live,14.15868471,23.94483443,21581.16,65.158685,0.525859168,distributed,basePlot,38.893157,-76.547726,WGS84,18N,365774.91,4306058.682,0.18,GeoXH 6000,7.12,0.26,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-76.547726, 38.893157)",365777.5028,4306056.331,-76.54769527,38.89313666,35.86999893,45.36062527,21.57568753,318.5645657
CFC.SERC005.LITU-2.20160726,SERC_005.basePlot.vst.49,NEON.PLA.D02.SERC.12871,c46d3f06-c651-47b9-915b-c3ec98bfff3c,SERC_005.basePlot.vst,5/4/16,vst_SERC_2016,D02,SERC,SERC_005,40,NaN,49,8.8,177.4,NA,NA,NA,NEON.DOC.000987vC,LITU,Liriodendron tulipifera L.,species,RCUMBERLAND@FIELD-OPS.ORG,NA,NA,18N,4306070.344,365777.3581,0.77,38.893342,-76.547706,12.1,1.19,2016-07-26T14:00:00Z,2.4,49.4,20.2,5.40452,3.26527,0.830171462,0.8442,"Live, other damage",15.78629019,18.07114798,17777.06,47.488167,0.282218433,distributed,basePlot,38.893342,-76.547706,WGS84,18N,365776.973,4306079.114,0.17,GeoXH 6000,12.1,0.19,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-76.547706, 38.893342)",365777.3722,4306070.323,-76.54769951,38.89326269,39.11999893,44.24249995,8.893624991,181.3221254
CFC.SERC005.QUAL-1.20160726,SERC_005.basePlot.vst.61,NEON.PLA.D02.SERC.13197,6b5c25f6-dc3a-4350-a11a-526abb76b80b,SERC_005.basePlot.vst,7/26/16,vst_SERC_2016,D02,SERC,SERC_005,NaN,NaN,61,2.7,197,NA,NA,NA,NEON.DOC.000987vE,QUAL,Quercus alba L.,species,gchapman@neoninc.org,alandes@field-ops.org,NA,18N,4306086.82,365805.6663,0.83,38.893439,-76.547368,13.73,1.26,2016-07-26T14:30:00Z,1.9,49.2,26.3,3.33784,0.91034,0.791900608,1.499,"Live, other damage",12.64488761,15.54699296,18634.16,80.443658,0.49535706,distributed,basePlot,38.893439,-76.547368,WGS84,18N,365806.422,4306089.38,0.23,GeoXH 6000,13.73,0.26,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-76.547368, 38.893439)",365805.6326,4306086.798,-76.54737698,38.89341541,34.45999908,29.40437526,10.62849995,340.1781292
CFC.SERC006.LIST2-3.20160726,SERC_006.basePlot.vst.49,NEON.PLA.D02.SERC.11409,14b0a191-6fac-4200-a495-b97197d62df5,SERC_006.basePlot.vst,4/27/16,vst_SERC_2016,D02,SERC,SERC_006,31,NaN,49,19.9,177.9,NA,NA,NA,NEON.DOC.000987vC,LIST2,Liquidambar styraciflua L.,species,GCHAPMAN@NEONINC.ORG,NA,NA,18N,4304709.479,365777.9599,0.88,38.881183,-76.547439,5.43,1.5,2016-07-26T20:40:00Z,1.2,46.3,39.1,4.5242,2.26945,0.65802752,1.4509,"Live, other damage",10.84050011,11.05305893,15401.89,94.202724,0.388346136,distributed,basePlot,38.881183,-76.547439,WGS84,18N,365777.254,4304729.417,0.28,Geo 7X (H-Star),5.43,0.5,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-76.547439, 38.881183)",365777.9832,4304709.53,-76.54742645,38.88100444,34.59000015,35.30125058,4.833812505,173.5257502
CFC.SERC006.LITU-2.20160726,SERC_006.basePlot.vst.33,NEON.PLA.D02.SERC.11405,f15f5574-22d5-4c2e-a911-f68f34635fc1,SERC_006.basePlot.vst,4/27/16,vst_SERC_2016,D02,SERC,SERC_006,31,NaN,33,12,268.9,NA,NA,NA,NEON.DOC.000987vC,LITU,Liriodendron tulipifera L.,species,GCHAPMAN@NEONINC.ORG,NA,NA,18N,4304709.056,365784.0683,0.83,38.881005,-76.547218,4.85,1.36,2016-07-26T20:00:00Z,2.1,45.3,22,7.38384,4.20834,1.195732916,1.4955,Live,13.29961679,15.1132009,21450.89,69.717387,0.341344837,distributed,basePlot,38.881005,-76.547218,WGS84,18N,365796.024,4304709.3,0.23,Geo 7X (H-Star),4.85,0.36,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-76.547218, 38.881005)",365784.0262,4304709.07,-76.54735672,38.88100121,32.54999924,32.60000002,4.654124975,207.6429358
CFC.SERC009.CATO6-1.20160727,SERC_009.basePlot.vst.51,NEON.PLA.D02.SERC.11491,b6c340be-0ae7-430d-8f12-6b5832b70772,SERC_009.basePlot.vst,3/31/16,vst_SERC_2016,D02,SERC,SERC_009,32,NaN,51,18.4,211.1,NA,NA,NA,NEON.DOC.000987vC,CATO6,Carya tomentosa (Lam.) Nutt.,species,RCUMBERLAND@FIELD-OPS.ORG,NA,NA,18N,4306562.865,364617.753,0.76,38.897665,-76.561057,22.9,1.21,2016-07-27T13:15:00Z,1.7,46.4,28,4.84028,2.03203,0.519585859,2.0848,"Live, other damage",10.25578755,17.43483883,19385.04,107.546851,0.449087737,distributed,basePlot,38.897665,-76.561057,WGS84,18N,364627.232,4306578.566,0.16,GeoXH 6000,22.9,0.21,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-76.561057, 38.897665)",364617.7278,4306562.811,-76.56116373,38.89752111,35.36999893,40.09062469,16.78049996,174.241374
CFC.SERC009.FAGR-3.20160727,SERC_009.basePlot.vst.51,NEON.PLA.D02.SERC.11496,e757c77b-341d-41b4-abfc-c908187ee9d2,SERC_009.basePlot.vst,3/31/16,vst_SERC_2016,D02,SERC,SERC_009,40,NaN,51,12.9,265.1,NA,NA,NA,NEON.DOC.000987vC,FAGR,Fagus grandifolia Ehrh.,species,RCUMBERLAND@FIELD-OPS.ORG,NA,NA,18N,4306577.519,364614.4043,0.76,38.897665,-76.561057,22.9,1.21,2016-07-27T14:45:00Z,2.4,48.7,20.15,3.67964,1.70389,0.738289106,0.7771,Live,20.96822723,25.03972767,22352.83,34.765173,0.479395435,distributed,basePlot,38.897665,-76.561057,WGS84,18N,364627.232,4306578.566,0.16,GeoXH 6000,22.9,0.21,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-76.561057, 38.897665)",364614.3791,4306577.464,-76.56120522,38.8976526,41.09000015,54.40937519,7.449999988,168.3742504
CFC.SERC009.LITU-2.20160727,SERC_009.basePlot.vst.51,NEON.PLA.D02.SERC.11495,8935d77b-2240-479a-a6cb-7786758c70f7,SERC_009.basePlot.vst,3/31/16,vst_SERC_2016,D02,SERC,SERC_009,40,NaN,51,15.9,263.8,NA,NA,NA,NEON.DOC.000987vC,LITU,Liriodendron tulipifera L.,species,RCUMBERLAND@FIELD-OPS.ORG,NA,NA,18N,4306576.903,364611.4502,0.76,38.897665,-76.561057,22.9,1.21,2016-07-27T14:15:00Z,1.9,47.1,24.4,4.40644,1.86269,1.001400726,1.769,Live,15.13086278,15.55708427,25374.01,69.717006,0.336670219,distributed,basePlot,38.897665,-76.561057,WGS84,18N,364627.232,4306578.566,0.16,GeoXH 6000,22.9,0.21,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-76.561057, 38.897665)",364611.425,4306576.849,-76.56123916,38.8976466,41.09000015,57.20937538,11.44943738,201.0016241
CFC.SERC044.ACRU-2.20160727,SERC_044.basePlot.vst.41,NEON.PLA.D02.SERC.09571,14bb84bf-d7d6-48d1-bf6c-13112593fd5d,SERC_044.basePlot.vst,7/16/15,vst_SERC_2015,D02,SERC,SERC_044,23,NaN,41,6.8,99.7,NA,NA,NA,NEON.DOC.000987vE,ACRU,Acer rubrum L.,species,mhalsey@Field-ops.org,choman@Field-ops.org,NA,18N,4305805.796,365234.9075,0.82,38.890806,-76.553978,10.73,1.28,2016-07-27T20:20:00Z,1.4,46.5,34.2,4.22368,2.26118,0.813492981,1.3656,Live,8.807024483,13.01037708,21741.01,62.812169,0.455822958,tower,basePlot,38.890806,-76.553978,WGS84,18N,365228.174,4305806.958,0.22,Geo 7X (H-Star),10.73,0.28,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-76.553978, 38.890806)",365234.8768,4305805.812,-76.55390087,38.89079685,31.70000076,29.20249999,2.570812501,240.2930622
CFC.SERC044.LIST2-1.20160727,SERC_044.basePlot.vst.43,NEON.PLA.D02.SERC.09556,85bead6b-15ce-485d-8c18-8fa09cc117d8,SERC_044.basePlot.vst,7/16/15,vst_SERC_2015,D02,SERC,SERC_044,41,NaN,43,8.2,323.5,NA,NA,NA,NEON.DOC.000987vE,LIST2,Liquidambar styraciflua L.,species,mhalsey@Field-ops.org,choman@Field-ops.org,NA,18N,4305813.101,365242.2327,0.88,38.890805,-76.55376,7.99,1.33,2016-07-27T19:50:00Z,1.5,47.7,32.3,3.72208,2.71958,0.368714447,1.3309,Live,10.0536805,12.31062918,14764.42,90.142383,0.384508711,tower,basePlot,38.890805,-76.55376,WGS84,18N,365247.088,4305806.509,0.28,GeoXH 6000,7.99,0.33,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-76.55376, 38.890805)",365242.2105,4305813.101,-76.55381777,38.89086363,26.12999916,25.27999973,3.09299998,298.5064983
CFC.SERC044.LITU-3.20160727,SERC_044.basePlot.vst.21,NEON.PLA.D02.SERC.13193,66555d59-b0c9-4f22-aca7-0ac7c8bb77ce,SERC_044.basePlot.vst,7/27/16,vst_SERC_2016,D02,SERC,SERC_044,21,NaN,21,7.8,58.8,NA,NA,NA,NEON.DOC.000987vE,LITU,Liriodendron tulipifera L.,species,gchapman@neoninc.org,alandes@field-ops.org,NA,18N,4305791.144,365213.4567,0.84,38.890624,-76.554221,6.81,1.27,2016-07-27T20:56:00Z,2.7,48.9,18.4,6.94464,2.60364,1.558380916,1.2403,Live,10.88377037,13.55337442,22508.15,55.104484,0.317155496,tower,basePlot,38.890624,-76.554221,WGS84,18N,365206.746,4305787.085,0.24,GeoXH 6000,6.81,0.27,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-76.554221, 38.890624)",365213.4178,4305791.126,-76.55414533,38.89066125,30.54000092,35.42624986,9.003187492,309.9276867
CFC.SERC045.ACRU-2.20160728,SERC_045.basePlot.vst.23,NEON.PLA.D02.SERC.08010,abe58bb3-91e1-410b-acbe-3efc7a19e13f,SERC_045.basePlot.vst,3/23/15,vst_SERC_2015,D02,SERC,SERC_045,21,NaN,23,2.4,311.8,NA,NA,NA,NEON.DOC.000987vE,ACRU,Acer rubrum L.,species,rcumberland@Field-ops.org,gchapman@neoninc.org,NA,18N,4304705.104,364796.7725,0.76,38.8808,-76.558713,19.78,1.19,2016-07-28T17:55:00Z,1.1,45.3,40.7,3.1904,2.0224,0.518228706,1.4283,"Live, other damage",9.824561404,12.03007519,20472.17,69.767885,0.492194769,tower,basePlot,38.8808,-76.558713,WGS84,18N,364798.551,4304703.529,0.16,GeoXH 6000,19.78,0.19,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-76.558713, 38.8808)",364796.7619,4304705.129,-76.55873406,38.88081435,27.39999962,41.85062456,5.625624955,75.97737551
CFC.SERC045.CATO6-1.20160728,SERC_045.basePlot.vst.23,NEON.PLA.D02.SERC.08020,92546ca3-7958-4a94-b308-cf88523e4fcb,SERC_045.basePlot.vst,3/23/15,vst_SERC_2015,D02,SERC,SERC_045,21,NaN,23,15.1,349.5,NA,NA,NA,NEON.DOC.000987vE,CATO6,Carya tomentosa (Lam.) Nutt.,species,rcumberland@Field-ops.org,gchapman@neoninc.org,NA,18N,4304718.352,364795.8099,0.76,38.8808,-76.558713,19.78,1.19,2016-07-28T17:05:00Z,2.8,51.2,18.2,3.3672,1.5522,0.613540959,1.3878,"Live, other damage",9.911165616,18.20418174,22120.47,62.738269,0.390555524,tower,basePlot,38.8808,-76.558713,WGS84,18N,364798.551,4304703.529,0.16,GeoXH 6000,19.78,0.19,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-76.558713, 38.8808)",364795.7992,4304718.376,-76.55874776,38.88093354,30.29000092,43.58312488,7.687374949,36.82099986
CFC.SERC047.CATO6-3.20160725,SERC_047.basePlot.vst.59,NEON.PLA.D02.SERC.13200,193a3157-db55-43e2-b383-3b1a3dc0c96e,SERC_047.basePlot.vst,7/25/16,vst_SERC_2016,D02,SERC,SERC_047,41,NaN,59,5.8,103.8,NA,NA,NA,NEON.DOC.000987vE,CATO6,Carya tomentosa (Lam.) Nutt.,species,gchapman@neoninc.org,alandes@field-ops.org,NA,18N,4305259.409,364686.2588,0.82,38.885802,-76.560182,7.02,1.27,2016-07-25T20:45:00Z,1.7,45.1,26.7,4.26208,0.99158,1.017993542,2.0957,Live,15.04965879,18.7103866,31583.35,66.354582,0.370108081,tower,basePlot,38.885802,-76.560182,WGS84,18N,364680.588,4305260.81,0.22,GeoXH 6000,7.02,0.27,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-76.560182, 38.885802)",364686.2206,4305259.427,-76.56011725,38.88579056,27.19000053,14.83562511,14.2155624,170.6930008
CFC.SERC047.LITU-1.20160725,SERC_047.basePlot.vst.41,NEON.PLA.D02.SERC.09660,0ab7f4c7-cbc4-4e51-9b2e-30a24e6b55d7,SERC_047.basePlot.vst,7/27/15,vst_SERC_2015,D02,SERC,SERC_047,23,NaN,41,23.5,133.1,NA,NA,NA,NEON.DOC.000987vE,LITU,Liriodendron tulipifera L.,species,choman@field-ops.org,arollosson@field-ops.org,NA,18N,4305226.118,364695.905,0.77,38.885634,-76.5602,5.73,1.25,2016-07-25T17:14:00Z,2,44,22.5,5.0114,2.28715,0.971819701,1.3119,Live,8.630326144,14.38387691,20524.91,63.917454,0.307006459,tower,basePlot,38.885634,-76.5602,WGS84,18N,364678.738,4305242.129,0.17,GeoXH 6000,5.73,0.25,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-76.5602, 38.885634)",364695.8968,4305226.072,-76.55999916,38.88549158,36.31999969,33.260625,12.52581261,195.1636868
CFC.SERC047.QUAL-2.20160725,SERC_047.basePlot.vst.59,NEON.PLA.D02.SERC.13199,9dec41c6-0166-4dde-add0-31641215d652,SERC_047.basePlot.vst,7/25/16,vst_SERC_2016,D02,SERC,SERC_047,39,NaN,59,4.7,139.2,NA,NA,NA,NEON.DOC.000987vE,QUAL,Quercus alba L.,species,gchapman@neoninc.org,alandes@field-ops.org,NA,18N,4305257.235,364683.6973,0.82,38.885802,-76.560182,7.02,1.27,2016-07-25T19:25:00Z,1.9,47.7,25,4.8708,2.9043,0.602829267,1.3431,Live,10.15843005,15.34130252,18200.08,73.796379,0.480004289,tower,basePlot,38.885802,-76.560182,WGS84,18N,364680.588,4305260.81,0.22,GeoXH 6000,7.02,0.27,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-76.560182, 38.885802)",364683.6591,4305257.252,-76.56014635,38.88577058,32.18000031,27.21750015,15.53987497,186.805563
CFC.SERC049.FAGR-3.20160729,SERC_049.basePlot.vst.59,NEON.PLA.D02.SERC.09843,5910fbce-a5f8-4a0c-aff3-77748a1385ed,SERC_049.basePlot.vst,7/26/15,vst_SERC_2015,D02,SERC,SERC_049,41,NaN,59,10,119.3,NA,NA,NA,NEON.DOC.000987vE,FAGR,Fagus grandifolia Ehrh.,species,choman@field-ops.org,rmoncrieffe@field-ops.org,NA,18N,4305353.291,364576.9202,0.87,38.886662,-76.561497,5.61,1.32,2016-07-29T15:55:00Z,1.8,47.6,26.7,4.60504,2.01554,0.750871975,0.8971,Live,16.68672851,24.51507028,23007.74,38.991226,0.463713429,tower,basePlot,38.886662,-76.561497,WGS84,18N,364568.242,4305358.154,0.27,GeoXH 6000,5.61,0.32,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-76.561497, 38.886662)",364576.9627,4305353.26,-76.56139503,38.88661899,33.41999817,33.08312523,3.787874982,239.6081886
CFC.SERC049.LIST2-2.20160729,SERC_049.basePlot.vst.41,NEON.PLA.D02.SERC.09839,60a04350-d851-423d-8d3d-70d5f56584fa,SERC_049.basePlot.vst,7/26/15,vst_SERC_2015,D02,SERC,SERC_049,41,NaN,41,19.2,62.8,NA,NA,NA,NEON.DOC.000987vE,LIST2,Liquidambar styraciflua L.,species,choman@field-ops.org,rmoncrieffe@field-ops.org,NA,18N,4305349.108,364584.1032,0.86,38.886501,-76.561507,3.47,1.35,2016-07-29T15:35:00Z,1.3,47.2,37.6,3.83084,2.08009,0.576604002,1.059,"Live, other damage",14.75744783,17.45951575,19016.05,55.689799,0.338057843,tower,basePlot,38.886501,-76.561507,WGS84,18N,364567.055,4305340.314,0.26,GeoXH 6000,3.47,0.35,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-76.561507, 38.886501)",364584.1318,4305349.09,-76.56131157,38.88658254,35.15000153,36.38687491,3.41156248,212.6775007
CFC.SERC049.QUAL-1.20160729,SERC_049.basePlot.vst.41,NEON.PLA.D02.SERC.09827,be919537-36e0-4d5f-8cf1-61816e6e305e,SERC_049.basePlot.vst,7/26/15,vst_SERC_2015,D02,SERC,SERC_049,39,NaN,41,14.5,339.3,NA,NA,NA,NEON.DOC.000987vE,QUAL,Quercus alba L.,species,choman@field-ops.org,rmoncrieffe@field-ops.org,NA,18N,4305353.896,364561.901,0.86,38.886501,-76.561507,3.47,1.35,2016-07-29T13:45:00Z,1.7,48.3,28.3,3.62104,2.29754,0.474877405,1.3581,"Live, other damage",10.31024539,15.97077227,18809.01,72.204757,0.491299787,tower,basePlot,38.886501,-76.561507,WGS84,18N,364567.055,4305340.314,0.26,GeoXH 6000,3.47,0.35,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-76.561507, 38.886501)",364561.9296,4305353.878,-76.56156842,38.88662224,34.75,36.25999963,4.637625009,240.8156242
CFC.SOAP001.CEIN3-1.20180628,SOAP_001.basePlot.vst.41,NEON.PLA.D17.SOAP.08290,872c7cc0-8b92-4690-812a-021c22c22c4b,SOAP_001.basePlot.vst,6/28/18,vst_SOAP_2018,D17,SOAP,SOAP_001,41,1,41,0.5,38,NA,NA,NA,NEON.DOC.000987vG,CEIN3,Ceanothus integerrimus Hook. & Arn.,species,chinton@battelleecology.org,akantola@battelleecology.org,NA,11N,4101494.211,297797.3668,0.76,37.037899,-119.273518,1234.72,1.4,2018-06-28T18:26:00Z,2.43,45.43,18.73,11.8,2.808,3.06,1.46,Live,8.93,11.02,21203,68.85818,0.565891473,distributed,basePlot,37.037899,-119.273518,WGS84,11N,297797.057,4101493.808,0.16,Geo 7X (H-Star),1234.72,0.4,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-119.273518, 37.037899)",297797.3648,4101494.202,-119.2735147,37.03790253,34.29999924,1244.133751,23.1325624,130.2387514
CFC.SOAP001.CEIN3-2.20180628,SOAP_001.basePlot.vst.41,NEON.PLA.D17.SOAP.08291,23efd099-739d-4b6f-acc9-a50335c268af,SOAP_001.basePlot.vst,6/28/18,vst_SOAP_2018,D17,SOAP,SOAP_001,41,1,41,3.3,43,NA,NA,NA,NEON.DOC.000987vG,CEIN3,Ceanothus integerrimus Hook. & Arn.,species,chinton@battelleecology.org,akantola@battelleecology.org,NA,11N,4101496.231,297799.3095,0.76,37.037899,-119.273518,1234.72,1.4,2018-06-28T18:27:00Z,2.22,45.36,20.43,10.02,2.113,2.805,1.4,Live,7.74,10.97,21052,66.501995,0.501792115,distributed,basePlot,37.037899,-119.273518,WGS84,11N,297797.057,4101493.808,0.16,Geo 7X (H-Star),1234.72,0.4,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-119.273518, 37.037899)",297799.3076,4101496.221,-119.2734934,37.03792114,13.03999996,1233.78875,24.8129375,130.1523118
CFC.SOAP001.CEMOG-3.20180628,SOAP_001.basePlot.vst.41,NEON.PLA.D17.SOAP.08297Z,eca2d6da-9428-45c7-96aa-c43ba3957fdc,SOAP_001.basePlot.vst,6/28/18,vst_SOAP_2018,D17,SOAP,SOAP_001,41,NaN,41,6.8,53.9,NA,NA,NA,NEON.DOC.000987vG,CEMOG,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,akantola@battelleecology.org,chinton@battelleecology.org,NA,11N,4101497.824,297802.5533,0.76,37.037899,-119.273518,1234.72,1.4,2018-06-28T18:29:00Z,2.14,47.41,22.16,9.04,1.98,2.575,1.46,Live,13.44,14.28,11346,128.679711,0.544776119,distributed,basePlot,37.037899,-119.273518,WGS84,11N,297797.057,4101493.808,0.16,Geo 7X (H-Star),1234.72,0.4,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-119.273518, 37.037899)",297802.5513,4101497.815,-119.2734574,37.03793619,8.630000114,1234.248123,28.99681258,118.4683113
CFC.SOAP002.CADE27-2.20180620,SOAP_002.basePlot.vst.31,NEON.PLA.D17.SOAP.08300,aed6f807-8a2d-412d-85bd-07920ff998ae,SOAP_002.basePlot.vst,6/20/18,vst_SOAP_2018,D17,SOAP,SOAP_002,31,NaN,31,4.3,40.1,NA,NA,NA,NEON.DOC.000987vG,CADE27,Calocedrus decurrens (Torr.) Florin,species,akantola@battelleecology.org,fjames@battelleecology.org,NA,11N,4100705.949,297035.8011,0.73,37.030608,-119.281889,1293.78,1.14,2018-06-20T19:11:00Z,1.22,47.49,39.02,2.82,0.788,0.743,2.49,Live,12.82,16.12,9717,256.25193,0.486328125,distributed,basePlot,37.030608,-119.281889,WGS84,11N,297032.992,4100702.64,0.13,Geo 7X (H-Star),1293.78,0.14,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-119.281889, 37.030608)",297035.7617,4100705.929,-119.2818592,37.03063804,22.79999924,1305.793747,5.26418747,90.12393761
CFC.SOAP002.CADE27-3.20180620,SOAP_002.basePlot.vst.41,NEON.PLA.D17.SOAP.08295,987962c4-47fe-4a84-a598-fbaef6967420,SOAP_002.basePlot.vst,6/20/18,vst_SOAP_2018,D17,SOAP,SOAP_002,31,NaN,41,8.6,206.1,NA,NA,NA,NEON.DOC.000987vG,CADE27,Calocedrus decurrens (Torr.) Florin,species,akantola@battelleecology.org,fjames@battelleecology.org,NA,11N,4100704.774,297040.3433,0.73,37.030699,-119.281767,1292.95,1.15,2018-06-20T19:43:00Z,1.01,48.08,47.53,2.39,0.639,0.672,1.95,"Live, physically damaged",13.94,16.84,9403,207.380623,0.460992908,distributed,basePlot,37.030699,-119.281767,WGS84,11N,297044.106,4100712.491,0.13,Geo 7X (H-Star),1292.95,0.15,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-119.281767, 37.030699)",297040.3225,4100704.768,-119.2818077,37.03062856,15.97999954,1302.258766,4.231250033,108.3013129
CFC.SOAP002.CADE27-4.20180620,SOAP_002.basePlot.vst.41,NEON.PLA.D17.SOAP.08299,d14e4e07-2f10-4c46-8450-c61c55a38da6,SOAP_002.basePlot.vst,6/20/18,vst_SOAP_2018,D17,SOAP,SOAP_002,40,NaN,41,7,4,NA,NA,NA,NEON.DOC.000987vG,CADE27,Calocedrus decurrens (Torr.) Florin,species,akantola@battelleecology.org,fjames@battelleecology.org,NA,11N,4100719.48,297044.6151,0.73,37.030699,-119.281767,1292.95,1.15,2018-06-20T20:12:00Z,1.01,47.85,47.39,6.58,2.09,1.645,1.67,Live,11.22,13.25,7953,209.983654,0.492625369,distributed,basePlot,37.030699,-119.281767,WGS84,11N,297044.106,4100712.491,0.13,Geo 7X (H-Star),1292.95,0.15,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-119.281767, 37.030699)",297044.5943,4100719.474,-119.2817636,37.03076195,14.31000042,1293.665627,4.176687509,210.5600014
